barrio;inicial;priminc;primcomp;secinc;seccomp;terinc;tercomp;univinc;univcomp;posinc;poscomp;sabeleer;nosabeleer;cobertura;nocobertura;ocupados;desocupados;inactivos;nbi1;nbi2;nbi3;nbi4;nbi5;sinpriv;privpat;privrec;privconv;casa;rancho;casilla;departamento;piezaolocal;uno;dos;tres;cuatro;cinco;seis;siete;ochoomas
Villa Rivadavia Anexo A;0.067567568;0.277027027;0.391891892;0.128378378;0.101351351;0.013513514;0.013513514;0.006756757;0;0;0;0.931271478;0.068728522;0.525203252;0.474796748;0.567816092;0.034482759;0.397701149;0.164227642;0.043902439;0.030894309;0;0.017886179;0.699186992;0.247154472;0.030894309;0.022764228;0.947019868;0.006622517;0;0;0.046357616;0.092715232;0.125827815;0.225165563;0.17218543;0.158940397;0.139072848;0.033112583;0.052980132
Villa Rivera Indarte;0.011447261;0.071136549;0.156173344;0.205233034;0.174979558;0.033524121;0.08258381;0.116925593;0.112019624;0.010629599;0.025347506;0.933621622;0.031567568;0.645733361;0.354266639;0.651469706;0.044991002;0.303539292;0.128520759;0.001043188;0.010223242;0;0.008554141;0.851658669;0.113290215;0.021489672;0.009180054;0.961007311;0.005686434;0;0.032493907;0.000812348;0.074735987;0.165718928;0.190089358;0.255077173;0.157595451;0.079610073;0.039805037;0.037367994
Villa San Carlos;0.152380952;0;0.00952381;0.057142857;0.028571429;0.028571429;0.019047619;0.085714286;0.466666667;0;0.152380952;0.979166667;0.007575758;0.973584906;0.026415094;0.585131894;0.021582734;0.393285372;0;0;0;0;0;0.98490566;0.011320755;0.001886792;0.001886792;1;0;0;0;0;0.045454545;0.174242424;0.121212121;0.287878788;0.196969697;0.098484848;0.075757576;0
Villa San Isidro;0;0.020746888;0.107883817;0.074688797;0.182572614;0.049792531;0.107883817;0.182572614;0.248962656;0.008298755;0.01659751;0.984752224;0.016518424;0.884197829;0.115802171;0.595015576;0.042056075;0.362928349;0.00482509;0.003618818;0;0;0;0.943305187;0.006031363;0.048250905;0.002412545;0.412955466;0;0;0.578947368;0.008097166;0.12145749;0.222672065;0.210526316;0.20242915;0.170040486;0.044534413;0.012145749;0.016194332
Villa Serrana;0.024193548;0.213709677;0.294354839;0.278225806;0.120967742;0.008064516;0.016129032;0.02016129;0.024193548;0;0;0.964102564;0.025641026;0.410505837;0.589494163;0.646974063;0.097982709;0.255043228;0.244163424;0;0.034046693;0;0.012645914;0.703307393;0.245136187;0.036964981;0.01459144;0.796875;0.0078125;0;0.1953125;0;0.08203125;0.171875;0.1640625;0.2109375;0.171875;0.05859375;0.109375;0.03125
Villa Siburu;0.033898305;0.189265537;0.31920904;0.225988701;0.064971751;0.011299435;0.025423729;0.042372881;0.073446328;0.002824859;0.011299435;0.963046757;0.040723982;0.453170029;0.546829971;0.637931034;0.052681992;0.309386973;0.148414986;0.025936599;0.015129683;0.005043228;0.00648415;0.708933718;0.246397695;0.025216138;0.01945245;0.837912088;0.016483516;0.010989011;0.112637363;0.021978022;0.112637363;0.18956044;0.184065934;0.178571429;0.145604396;0.082417582;0.068681319;0.038461538
Villa Silvano Funes;0.010676157;0.138790036;0.31316726;0.206405694;0.177935943;0.028469751;0.028469751;0.039145907;0.046263345;0.003558719;0.007117438;0.970524017;0.033842795;0.586912065;0.413087935;0.570014144;0.073550212;0.356435644;0.116564417;0.132924335;0.008179959;0.007157464;0.017382413;0.742331288;0.194274029;0.037832311;0.025562372;0.697508897;0;0.106761566;0.170818505;0.024911032;0.12455516;0.209964413;0.202846975;0.209964413;0.12455516;0.067615658;0.046263345;0.014234875
Villa Solferino;0.047058824;0.2;0.258823529;0.164705882;0.1;0.035294118;0.058823529;0.076470588;0.052941176;0.005882353;0;1.009057971;0.032608696;0.650420168;0.349579832;0.588636364;0.034090909;0.377272727;0.048739496;0;0.030252101;0;0.023529412;0.789915966;0.137815126;0.060504202;0.011764706;0.862068966;0.005747126;0;0.132183908;0;0.155172414;0.218390805;0.143678161;0.189655172;0.206896552;0.034482759;0.040229885;0.011494253
Villa Unión;0.032591415;0.212241653;0.346581876;0.258346582;0.116057234;0.007154213;0.010333863;0.011128776;0.004769475;0;0.000794913;0.95540055;0.043965335;0.415277778;0.584722222;0.55673657;0.058029302;0.385234128;0.187103175;0.01031746;0.023809524;0;0.013888889;0.659722222;0.278968254;0.039880952;0.021428571;0.918007663;0.005363985;0.000766284;0.066666667;0.009195402;0.103448276;0.150191571;0.190804598;0.22605364;0.151724138;0.081226054;0.070498084;0.02605364
Villa Warcalde;0.005235602;0.02617801;0.083769634;0.073298429;0.115183246;0.010471204;0.047120419;0.167539267;0.319371728;0.02617801;0.12565445;0.978932584;0.016853933;0.854024557;0.145975443;0.658273381;0.044964029;0.29676259;0.006821282;0;0;0;0;0.911323329;0.060027285;0.025920873;0.002728513;0.994974874;0.005025126;0;0;0;0.110552764;0.170854271;0.180904523;0.211055276;0.165829146;0.110552764;0.050251256;0
Villa Zeppelin;0;0.242424242;0.181818182;0.272727273;0.151515152;0.03030303;0;0.121212121;0;0;0;0.956834532;0.035971223;0.4;0.6;0.64893617;0.042553191;0.308510638;0.034482759;0.006896552;0;0;0;0.786206897;0.172413793;0.04137931;0;0.914285714;0.057142857;0.028571429;0;0;0.142857143;0.085714286;0.028571429;0.228571429;0.314285714;0.142857143;0.057142857;0
Vivero Norte;0.014150943;0.108490566;0.29009434;0.261792453;0.20754717;0.023584906;0.033018868;0.037735849;0.016509434;0;0.007075472;0.954140127;0.022929936;0.687538748;0.312461252;0.550082102;0.039408867;0.410509031;0.096094234;0.004959702;0.008059516;0;0.003719777;0.93800372;0.03533788;0.020458772;0.006199628;0.932714617;0;0;0.062645012;0.004640371;0.078886311;0.213457077;0.215777262;0.208816705;0.127610209;0.05800464;0.055684455;0.041763341
Yapeyú;0.028243601;0.123565755;0.244483672;0.216240071;0.181818182;0.025154457;0.045013239;0.072374228;0.052515446;0.00353045;0.0070609;0.962539022;0.031347555;0.61790747;0.38209253;0.572574047;0.045655376;0.381770578;0.096396059;0.008729268;0.005112857;0.001745854;0.005611672;0.882030178;0.076692854;0.029430104;0.011846864;0.904222899;0.006094906;0.001306051;0.080104484;0.008271659;0.157596865;0.203308663;0.198084458;0.172398781;0.116673923;0.067479321;0.058772312;0.025685677
